 |20171123003207350743|200|87|116119024|Pickup|122316471|198626999|1|1| |20171127| |Shipped|Shipped|CLICK AND COLLECT|0|116119024|1|0|SIN ERROR
 |20171123003207350743|87|87|116119024|Pickup|122316472|521200999|2|1| |20171127| |Shipped|Shipped|BOPIS|0|116119024|2|0|SIN ERROR
 |20171127003207327804|200|1|20171126003218792061|Pickup|122309824|993252999|1|1| |20171127| |Shipped|Shipped|CLICK AND COLLECT|0|20171126003218792061|1|0|SIN ERROR
 |20171127003207327809|200|CLIENTE|20171126003218789431|Paris.cl|122311777|286316999|1|1| |20171127| |Shipped|Shipped|DESP.DOM.|0|20171126003218789431|1|0|SIN ERROR
 |20171127003207327840|200|CLIENTE|20171126003218789351|Paris.cl|122311807|167181017|2|1| |20171127| |Shipped|Shipped|DESP.DOM.|0|20171126003218789351|2|0|SIN ERROR
 |20171127003207327840|200|CLIENTE|20171126003218789351|Paris.cl|122311807|209890014|3|1| |20171127| |Shipped|Shipped|DESP.DOM.|0|20171126003218789351|3|0|SIN ERROR
 |20171127003207327840|200|CLIENTE|20171126003218789351|Paris.cl|122311807|238368007|4|1| |20171127| |Shipped|Shipped|DESP.DOM.|0|20171126003218789351|4|0|SIN ERROR
 |20171127003207327840|200|CLIENTE|20171126003218789351|Paris.cl|122311807|238368012|5|1| |20171127| |Shipped|Shipped|DESP.DOM.|0|20171126003218789351|5|0|SIN ERROR
 |20171127003207327840|200|CLIENTE|20171126003218789351|Paris.cl|122311807|448768999|1|1| |20171127| |Shipped|Shipped|DESP.DOM.|0|20171126003218789351|1|0|SIN ERROR
 |20171127003207327847|200|20|20171126003218711071|Pickup|122309897|203125999|3|5| |20171127| |Partially Fac Allocated|Fac Allocated|CLICK AND COLLECT|0|20171126003218711071|3|0|SIN ERROR
 |20171127003207327847|200|20|20171126003218711071|Pickup|122309897|207492999|1|1| |20171127| |Partially Fac Allocated|Fac Allocated|CLICK AND COLLECT|0|20171126003218711071|1|0|SIN ERROR
 |20171127003207327847|200|20|20171126003218711071|Pickup|122309897|218170999|2|1| |20171127| |Partially Fac Allocated|DO Created|CLICK AND COLLECT|0|20171126003218711071|2|0|SIN ERROR
 |20171127003207327847|200|20|20171126003218711071|Pickup|122309897|330883999|4|1| |20171127| |Partially Fac Allocated|DO Created|CLICK AND COLLECT|0|20171126003218711071|4|0|SIN ERROR
 |20171127003207327854|200|1|116110258|Pickup|122309912|267578005|1|1| |20171127| |Shipped|Shipped|CLICK AND COLLECT|0|116110258|1|0|SIN ERROR
 |20171127003207327855|200|10|116110357|Pickup|122309914|111807999|1|1| |20171127| |Shipped|Shipped|CLICK AND COLLECT|0|116110357|1|0|SIN ERROR
 |20171127003207327856|200|60|116110366|Pickup|122309916|115676018|6|1| |20171127| |Shipped|Shipped|CLICK AND COLLECT|0|116110366|6|0|SIN ERROR
 |20171127003207327856|200|60|116110366|Pickup|122309916|115676038|2|1| |20171127| |Shipped|Shipped|CLICK AND COLLECT|0|116110366|2|0|SIN ERROR
 |20171127003207327856|200|60|116110366|Pickup|122309916|118548002|3|1| |20171127| |Shipped|Shipped|CLICK AND COLLECT|0|116110366|3|0|SIN ERROR
 |20171127003207327856|200|60|116110366|Pickup|122309916|118843027|1|1| |20171127| |Shipped|Shipped|CLICK AND COLLECT|0|116110366|1|0|SIN ERROR
 |20171127003207327856|200|60|116110366|Pickup|122309916|129005002|5|1| |20171127| |Shipped|Shipped|CLICK AND COLLECT|0|116110366|5|0|SIN ERROR
 |20171127003207327856|200|60|116110366|Pickup|122309916|174307003|4|1| |20171127| |Shipped|Shipped|CLICK AND COLLECT|0|116110366|4|0|SIN ERROR
 |20171127003207327857|200|115|116110361|Pickup|122309917|335655005|2|1| |20171127| |Shipped|Shipped|CLICK AND COLLECT|0|116110361|2|0|SIN ERROR
 |20171127003207327857|200|115|116110361|Pickup|122309917|335656005|3|1| |20171127| |Shipped|Shipped|CLICK AND COLLECT|0|116110361|3|0|SIN ERROR
 |20171127003207327857|200|115|116110361|Pickup|122309917|350717005|1|1| |20171127| |Shipped|Shipped|CLICK AND COLLECT|0|116110361|1|0|SIN ERROR
 |20171127003207327858|200|CLIENTE|20171127003218795511|Paris.cl|122311783|123597008|2|1| |20171127| |Shipped|Shipped|DESP.DOM.|0|20171127003218795511|2|0|SIN ERROR
 |20171127003207327858|33100|CLIENTE|20171127003218795511|Paris.cl|122319259|450034003|1|1| |20171127| |Shipped|Shipped|DESP.DOM.|0|20171127003218795511|1|0|SIN ERROR
 |20171127003207327860|87|87|116110520|Pickup|122309921|813099999|1|1| |20171127| |Shipped|Shipped|BOPIS|0|116110520|1|0|SIN ERROR
