 |20171113003207321843|012|CLIENTE|20171112003218382821|Paris.cl|121931510|505131999|1|1| |20171113| |Shipped|Shipped|DESP.DOM.|0|20171112003218382821|1|0|SIN ERROR
 |20171113003207321861|40|40|115688292|Pickup|121930981|125126999|1|1| |20171113| |Shipped|Shipped|BOPIS|0|115688292|1|0|SIN ERROR
 |20171113003207321861|40|40|115688292|Pickup|121930981|125132999|2|1| |20171113| |Shipped|Shipped|BOPIS|0|115688292|2|0|SIN ERROR
 |20171113003207321862|200|16|115688294|Pickup|121930982|156460999|1|4| |20171113| |Shipped|Shipped|CLICK AND COLLECT|0|115688294|1|0|SIN ERROR
 |20171113003207321863|22|22|115688319|Pickup|121930985|519319999|1|1| |20171113| |Shipped|Shipped|BOPIS|0|115688319|1|0|SIN ERROR
 |20171113003207321864|012|CLIENTE|20171113003218390721|Paris.cl|121931578|546640999|1|1| |20171113| |Shipped|Shipped|DESP.DOM.|0|20171113003218390721|1|0|SIN ERROR
 |20171113003207321865|200|38|115688380|Pickup|121930993|122965005|1|1| |20171113| |Shipped|Shipped|CLICK AND COLLECT|0|115688380|1|0|SIN ERROR
 |20171113003207321866|200|23|20171113003218374981|Pickup|121930990|990692999|1|1| |20171113| |Shipped|Shipped|CLICK AND COLLECT|0|20171113003218374981|1|0|SIN ERROR
 |20171113003207321866|200|23|20171113003218374981|Pickup|121930990|990692999|2|1| |20171113| |Shipped|Shipped|CLICK AND COLLECT|0|20171113003218374981|2|0|SIN ERROR
 |20171113003207321867|64|64|115688407|Pickup|121930991|941580999|1|2| |20171113| |Shipped|Shipped|BOPIS|0|115688407|1|0|SIN ERROR
 |20171113003207321868|32839|CLIENTE|115688418|Paris.cl|121935419|957368999|1|2| |20171113| |Shipped|Shipped|DESP.DOM.|0|115688418|1|0|SIN ERROR
 |20171113003207321869|200|16|115688425|Pickup|121930996|231086011|2|1| |20171113| |Shipped|Shipped|CLICK AND COLLECT|0|115688425|2|0|SIN ERROR
 |20171113003207321869|200|16|115688425|Pickup|121930996|231086020|1|1| |20171113| |Shipped|Shipped|CLICK AND COLLECT|0|115688425|1|0|SIN ERROR
 |20171113003207321870|21|21|115688487|Pickup|121930997|106236999|4|1| |20171113| |Shipped|Shipped|BOPIS|0|115688487|4|0|SIN ERROR
 |20171113003207321870|21|21|115688487|Pickup|121930997|113872999|1|3| |20171113| |Shipped|Shipped|BOPIS|0|115688487|1|0|SIN ERROR
 |20171113003207321870|21|21|115688487|Pickup|121930997|119644999|2|1| |20171113| |Shipped|Shipped|BOPIS|0|115688487|2|0|SIN ERROR
 |20171113003207321870|21|21|115688487|Pickup|121930997|119644999|3|1| |20171113| |Shipped|Shipped|BOPIS|0|115688487|3|0|SIN ERROR
 |20171113003207321871|88|88|115688970|Pickup|121930998|521201999|1|1| |20171113| |Shipped|Shipped|BOPIS|0|115688970|1|0|SIN ERROR
 |20171113003207321872|200|13|115688985|Pickup|121930999|116653018|1|1| |20171113| |Shipped|Shipped|CLICK AND COLLECT|0|115688985|1|0|SIN ERROR
 |20171113003207321872|200|13|115688985|Pickup|121930999|136065010|2|1| |20171113| |Shipped|Shipped|CLICK AND COLLECT|0|115688985|2|0|SIN ERROR
 |20171113003207321873|012|CLIENTE|115689014|Paris.cl|121931252|444616007|1|1| |20171113| |Shipped|Shipped|DESP.DOM.|0|115689014|1|0|SIN ERROR
 |20171113003207321874|115|115|115689042|Pickup|121931184|533565999|1|1| |20171113| |Shipped|Shipped|BOPIS|0|115689042|1|0|SIN ERROR
 |20171113003207321875|200|13|115689045|Pickup|121931235|951081003|1|1| |20171113| |Shipped|Shipped|CLICK AND COLLECT|0|115689045|1|0|SIN ERROR
 |20171113003207321876|012|CLIENTE|115689084|Paris.cl|121931660|617140005|1|1| |20171113| |Shipped|Shipped|DESP.DOM.|0|115689084|1|0|SIN ERROR
 |20171113003207321877|200|103|115689097|Pickup|121931249|596956999|1|1| |20171113| |Shipped|Shipped|CLICK AND COLLECT|0|115689097|1|0|SIN ERROR
 |20171113003207321878|200|23|115689126|Pickup|121931250|205708005|1|1| |20171113| |Shipped|Shipped|CLICK AND COLLECT|0|115689126|1|0|SIN ERROR
 |20171113003207321880|200|9|115689265|Pickup|121931299|218596006|1|1| |20171113| |Shipped|Shipped|CLICK AND COLLECT|0|115689265|1|0|SIN ERROR
 |20171113003207321881|200|115|115689457|Pickup|121931502|217971009|1|1| |20171113| |Shipped|Shipped|CLICK AND COLLECT|0|115689457|1|0|SIN ERROR
 |20171113003207321882|200|1|115689456|Pickup|121931504|117187005|1|1| |20171113| |Partially Shipped|Shipped|CLICK AND COLLECT|0|115689456|1|0|SIN ERROR
 |20171113003207321882|200|1|115689456|Pickup|121931504|117334010|2|1| |20171113| |Partially Shipped|Fac Allocated|CLICK AND COLLECT|0|115689456|2|0|SIN ERROR
 |20171113003207321882|200|1|115689456|Pickup|121931504|122814005|3|1| |20171113| |Partially Shipped|Shipped|CLICK AND COLLECT|0|115689456|3|0|SIN ERROR
 |20171113003207321883|200|60|115689458|Pickup|121931603|128226041|1|1| |20171113| |Shipped|Shipped|CLICK AND COLLECT|0|115689458|1|0|SIN ERROR
 |20171113003207321884|200|17|115689475|Pickup|121931606|238209022|1|1| |20171113| |Shipped|Shipped|CLICK AND COLLECT|0|115689475|1|0|SIN ERROR
 |20171113003207321885|200|119|115689509|Pickup|121931611|109968015|1|1| |20171113| |Shipped|Shipped|CLICK AND COLLECT|0|115689509|1|0|SIN ERROR
 |20171113003207321886|200|64|115689538|Pickup|121931620|116128022|3|1| |20171113| |Fac Allocated|Fac Allocated|CLICK AND COLLECT|0|115689538|3|0|SIN ERROR
 |20171113003207321886|200|64|115689538|Pickup|121931620|116462035|2|1| |20171113| |Fac Allocated|Fac Allocated|CLICK AND COLLECT|0|115689538|2|0|SIN ERROR
 |20171113003207321886|200|64|115689538|Pickup|121931620|175444013|1|1| |20171113| |Fac Allocated|Fac Allocated|CLICK AND COLLECT|0|115689538|1|0|SIN ERROR
 |20171113003207321887|200|30|115689532|Pickup|121931625|136920003|1|1| |20171113| |Shipped|Shipped|CLICK AND COLLECT|0|115689532|1|0|SIN ERROR
 |20171113003207321887|200|30|115689532|Pickup|121931625|230146003|2|1| |20171113| |Shipped|Shipped|CLICK AND COLLECT|0|115689532|2|0|SIN ERROR
 |20171113003207321888|200|207|115689566|Pickup|121931629|128715999|1|1| |20171113| |Shipped|Shipped|CLICK AND COLLECT|0|115689566|1|0|SIN ERROR
 |20171113003207321889|115|115|115689556|Pickup|121931631|167776999|1|1| |20171113| |Shipped|Shipped|BOPIS|0|115689556|1|0|SIN ERROR
 |20171113003207321890|200|109|115689711|Pickup|121931656|257604004|1|1| |20171113| |Shipped|Shipped|CLICK AND COLLECT|0|115689711|1|0|SIN ERROR
 |20171113003207321892|200|CLIENTE|115689718|Paris.cl|121932824|137818999|1|1| |20171113| |Shipped|Shipped|DESP.DOM.|0|115689718|1|0|SIN ERROR
 |20171113003207321893|200|89|115689714|Pickup|121931734|312943005|2|1| |20171113| |Partially Shipped|Fac Allocated|CLICK AND COLLECT|0|115689714|2|0|SIN ERROR
 |20171113003207321893|89|89|115689714|Pickup|121931733|559355007|1|1| |20171113| |Partially Shipped|Shipped|BOPIS|0|115689714|1|0|SIN ERROR
 |20171113003207321894|200|119|115689820|Pickup|121931741|203089999|1|1| |20171113| |Partially Shipped|Shipped|CLICK AND COLLECT|0|115689820|1|0|SIN ERROR
 |20171113003207321894|200|119|115689820|Pickup|121931741|219584999|2|1| |20171113| |Partially Shipped|Fac Allocated|CLICK AND COLLECT|0|115689820|2|0|SIN ERROR
 |20171113003207321895|200|108|115689871|Pickup|121931754|122951007|1|1| |20171113| |Shipped|Shipped|CLICK AND COLLECT|0|115689871|1|0|SIN ERROR
 |20171113003207321897|40|40|115689894|Pickup|121931767|123547999|1|1| |20171113| |Shipped|Shipped|BOPIS|0|115689894|1|0|SIN ERROR
