 |20171212003207324248|200|CLIENTE|20171211003219243141|Paris.cl|122639236|453636999|1|1| |20171212| |Fac Allocated|Fac Allocated|DESP.DOM.|0|20171211003219243141|1|0|SIN ERROR
 |20171212003207324255|200|22|116521955|Pickup|122638103|593583999|1|1| |20171212| |Allocated|Allocated|CLICK AND COLLECT|0|116521955|1|0|SIN ERROR
 |20171212003207324257|200|123|116521974|Pickup|122638104|232026999|1|1| |20171212| |Allocated|Allocated|CLICK AND COLLECT|0|116521974|1|0|SIN ERROR
 |20171212003207324258|24549|CLIENTE|116522010|Paris.cl|122644687|502561999|1|1| |20171212| |Released|Released|DESP.DOM.|0|116522010|1|0|SIN ERROR
 |20171212003207324259|200|108|116522059|Pickup|122638105|618328999|1|1| |20171212| |Allocated|Allocated|CLICK AND COLLECT|0|116522059|1|0|SIN ERROR
 |20171212003207324259|200|108|116522059|Pickup|122638105|728929999|2|1| |20171212| |Allocated|Allocated|CLICK AND COLLECT|0|116522059|2|0|SIN ERROR
 |20171212003207324260|102|102|116522112|Pickup|122638106|136527999|2|2| |20171212| |DO Partially Created|DO Created|BOPIS|0|116522112|2|0|SIN ERROR
 |20171212003207324260|102|102|116522112|Pickup|122638106|178940999|3|2| |20171212| |DO Partially Created|DO Created|BOPIS|0|116522112|3|0|SIN ERROR
 |20171212003207324260|200|102|116522112|Pickup|122638107|517797999|1|1| |20171212| |DO Partially Created|Allocated|CLICK AND COLLECT|0|116522112|1|0|SIN ERROR
 |20171212003207324260|200|102|116522112|Pickup|122638107|587599003|4|1| |20171212| |DO Partially Created|Allocated|CLICK AND COLLECT|0|116522112|4|0|SIN ERROR
 |20171212003207324261|200|CLIENTE|116522163|Paris.cl|122639309|301170999|1|1| |20171212| |Fac Allocated|Fac Allocated|DESP.DOM.|0|116522163|1|0|SIN ERROR
 |20171212003207324262|200|CLIENTE|116522153|Paris.cl|122639330|155013006|1|1| |20171212| |Partially Fac Allocated|Fac Allocated|DESP.DOM.|0|116522153|1|0|SIN ERROR
 |20171212003207324262|200|CLIENTE|116522153|Paris.cl|122639330|351730003|2|1| |20171212| |Partially Fac Allocated|Fac Allocated|DESP.DOM.|0|116522153|2|0|SIN ERROR
 |20171212003207324262|200|CLIENTE|116522153|Paris.cl|122639330|467536002|4|1| |20171212| |Partially Fac Allocated|Fac Allocated|DESP.DOM.|0|116522153|4|0|SIN ERROR
